iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
TUR,Asia,Turkey,2020-04-26,110130.0,2357.0,3403.429,2805.0,99.0,112.571,1305.801,27.947,40.354,33.259,1.174,1.335,0.74,,,,,,,,,30177.0,898742.0,10.656,0.358,37781.0,0.448,0.09,11.1,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-04-27,112261.0,2131.0,3040.143,2900.0,95.0,108.571,1331.068,25.267,36.047,34.385,1.126,1.287,0.78,,,,,,,,,20143.0,918885.0,10.895,0.239,34986.0,0.415,0.087,11.5,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-04-28,114653.0,2392.0,2723.143,2992.0,92.0,104.714,1359.429,28.362,32.288,35.476,1.091,1.242,0.8,,,,,,,,,29230.0,948115.0,11.242,0.347,33529.0,0.398,0.081,12.3,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-04-29,117589.0,2936.0,2702.143,3081.0,89.0,100.714,1394.241,34.812,32.039,36.531,1.055,1.194,0.8,,,,,,,,,43498.0,991613.0,11.757,0.516,34381.0,0.408,0.079,12.7,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-04-30,120204.0,2615.0,2630.571,3174.0,93.0,97.571,1425.247,31.006,31.19,37.634,1.103,1.157,0.75,,,,,,,,,42004.0,1033617.0,12.255,0.498,34530.0,0.409,0.076,13.1,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-01,122392.0,2188.0,2497.143,3258.0,84.0,94.0,1451.19,25.943,29.608,38.63,0.996,1.115,0.69,,,,,,,,,41431.0,1075048.0,12.747,0.491,34970.0,0.415,0.071,14.0,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-02,124375.0,1983.0,2371.714,3336.0,78.0,90.0,1474.702,23.512,28.121,39.555,0.925,1.067,0.68,,,,,,,,,36318.0,1111366.0,13.177,0.431,34686.0,0.411,0.068,14.6,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-03,126045.0,1670.0,2273.571,3397.0,61.0,84.571,1494.503,19.801,26.958,40.278,0.723,1.003,0.7,,,,,,,,,24001.0,1135367.0,13.462,0.285,33804.0,0.401,0.067,14.9,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-04,127659.0,1614.0,2199.714,3461.0,64.0,80.143,1513.64,19.137,26.082,41.037,0.759,0.95,0.75,,,,,,,,,35771.0,1171138.0,13.886,0.424,36036.0,0.427,0.061,16.4,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-05,129491.0,1832.0,2119.714,3520.0,59.0,75.429,1535.362,21.722,25.133,41.736,0.7,0.894,0.79,,,,,,,,,33283.0,1204421.0,14.281,0.395,36615.0,0.434,0.058,17.3,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-06,131744.0,2253.0,2022.143,3584.0,64.0,71.857,1562.076,26.714,23.976,42.495,0.759,0.852,0.8,,,,,,,,,30303.0,1234724.0,14.64,0.359,34730.0,0.412,0.058,17.2,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-07,133721.0,1977.0,1931.0,3641.0,57.0,66.714,1585.517,23.441,22.896,43.171,0.676,0.791,0.77,,,,,,,,,30395.0,1265119.0,15.0,0.36,33072.0,0.392,0.058,17.1,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-08,135569.0,1848.0,1882.429,3689.0,48.0,61.571,1607.428,21.912,22.32,43.74,0.569,0.73,0.73,,,,,,,,,33687.0,1298806.0,15.4,0.399,31965.0,0.379,0.059,17.0,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-09,137115.0,1546.0,1820.0,3739.0,50.0,57.571,1625.759,18.331,21.58,44.333,0.593,0.683,0.72,,,,,,,,,35605.0,1334411.0,15.822,0.422,31864.0,0.378,0.057,17.5,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-10,138657.0,1542.0,1801.714,3786.0,47.0,55.571,1644.042,18.283,21.363,44.89,0.557,0.659,0.74,,,,,,,,,36187.0,1370598.0,16.251,0.429,33604.0,0.398,0.054,18.7,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-11,139771.0,1114.0,1730.286,3841.0,55.0,54.286,1657.251,13.209,20.516,45.542,0.652,0.644,0.77,,,,,,,,,32722.0,1403320.0,16.639,0.388,33169.0,0.393,0.052,19.2,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-12,141475.0,1704.0,1712.0,3894.0,53.0,53.429,1677.455,20.204,20.299,46.171,0.628,0.633,0.82,,,,,,,,,37351.0,1440671.0,17.082,0.443,33750.0,0.4,0.051,19.7,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-13,143114.0,1639.0,1624.286,3952.0,58.0,52.571,1696.889,19.433,19.259,46.858,0.688,0.623,0.83,,,,,,,,,33332.0,1474003.0,17.477,0.395,34183.0,0.405,0.048,21.0,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-14,144749.0,1635.0,1575.429,4007.0,55.0,52.286,1716.275,19.386,18.68,47.511,0.652,0.62,0.82,,,,,,,,,34821.0,1508824.0,17.89,0.413,34815.0,0.413,0.045,22.1,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-15,146457.0,1708.0,1555.429,4055.0,48.0,52.286,1736.526,20.252,18.443,48.08,0.569,0.62,0.81,,,,,,,,,38565.0,1547389.0,18.347,0.457,35512.0,0.421,0.044,22.8,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-16,148067.0,1610.0,1564.571,4096.0,41.0,51.0,1755.616,19.09,18.551,48.566,0.486,0.605,0.79,,,,,,,,,42236.0,1589625.0,18.848,0.501,36459.0,0.432,0.043,23.3,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-17,149435.0,1368.0,1539.714,4140.0,44.0,50.571,1771.836,16.22,18.256,49.088,0.522,0.6,0.78,,,,,,,,,35369.0,1624994.0,19.267,0.419,36342.0,0.431,0.042,23.6,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-18,150593.0,1158.0,1546.0,4171.0,31.0,47.143,1785.566,13.73,18.331,49.455,0.368,0.559,0.76,,,,,,,,,25141.0,1650135.0,19.565,0.298,35259.0,0.418,0.044,22.8,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-19,151615.0,1022.0,1448.571,4199.0,28.0,43.571,1797.684,12.118,17.176,49.787,0.332,0.517,0.73,,,,,,,,,25382.0,1675517.0,19.866,0.301,33549.0,0.398,0.043,23.2,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-20,152587.0,972.0,1353.286,4222.0,23.0,38.571,1809.209,11.525,16.046,50.06,0.273,0.457,0.7,,,,,,,,,20838.0,1696355.0,20.114,0.247,31765.0,0.377,0.043,23.5,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-21,153548.0,961.0,1257.0,4249.0,27.0,34.571,1820.603,11.394,14.904,50.38,0.32,0.41,0.7,,,,,,,,,33633.0,1729988.0,20.512,0.399,31595.0,0.375,0.04,25.1,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-22,154500.0,952.0,1149.0,4276.0,27.0,31.571,1831.891,11.288,13.624,50.7,0.32,0.374,0.72,,,,,,,,,37507.0,1767495.0,20.957,0.445,31444.0,0.373,0.037,27.4,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-23,155686.0,1186.0,1088.429,4308.0,32.0,30.286,1845.954,14.062,12.905,51.08,0.379,0.359,0.77,,,,,,,,,40178.0,1807673.0,21.433,0.476,31150.0,0.369,0.035,28.6,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-24,156827.0,1141.0,1056.0,4340.0,32.0,28.571,1859.482,13.529,12.521,51.459,0.379,0.339,0.81,,,,,,,,,24589.0,1832262.0,21.725,0.292,29610.0,0.351,0.036,28.0,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-25,157814.0,987.0,1031.571,4369.0,29.0,28.286,1871.185,11.703,12.231,51.803,0.344,0.335,0.83,,,,,,,,,21492.0,1853754.0,21.98,0.255,29088.0,0.345,0.035,28.2,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-26,158762.0,948.0,1021.0,4397.0,28.0,28.286,1882.425,11.24,12.106,52.135,0.332,0.335,0.85,,,,,,,,,19853.0,1873607.0,22.215,0.235,28299.0,0.336,0.036,27.7,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-27,159797.0,1035.0,1030.0,4431.0,34.0,29.857,1894.697,12.272,12.213,52.538,0.403,0.354,0.86,,,,,,,,,21043.0,1894650.0,22.465,0.25,28328.0,0.336,0.036,27.5,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-28,160979.0,1182.0,1061.571,4461.0,30.0,30.286,1908.712,14.015,12.587,52.894,0.356,0.359,0.87,,,,,,,,,33559.0,1928209.0,22.863,0.398,28317.0,0.336,0.037,26.7,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-29,162120.0,1141.0,1088.571,4489.0,28.0,30.429,1922.241,13.529,12.907,53.226,0.332,0.361,0.86,,,,,,,,,36155.0,1964364.0,23.291,0.429,28124.0,0.333,0.039,25.8,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-30,163103.0,983.0,1059.571,4515.0,26.0,29.571,1933.896,11.655,12.563,53.534,0.308,0.351,0.83,,,,,,,,,39230.0,2003594.0,23.756,0.465,27989.0,0.332,0.038,26.4,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-05-31,163942.0,839.0,1016.429,4540.0,25.0,28.571,1943.844,9.948,12.052,53.83,0.296,0.339,0.82,,,,,,,,,35600.0,2039194.0,24.179,0.422,29562.0,0.351,0.034,29.1,tests performed,,,,,,,,,,75.93,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-01,164769.0,827.0,993.571,4563.0,23.0,27.714,1953.65,9.806,11.781,54.103,0.273,0.329,0.83,,,,,,,,,31525.0,2070719.0,24.552,0.374,30995.0,0.368,0.032,31.2,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-02,165555.0,786.0,970.429,4585.0,22.0,26.857,1962.969,9.32,11.506,54.364,0.261,0.318,0.85,,,,,,,,,32325.0,2103044.0,24.936,0.383,32777.0,0.389,0.03,33.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-03,166422.0,867.0,946.429,4609.0,24.0,25.429,1973.249,10.28,11.222,54.648,0.285,0.302,0.87,,,,,,,,,52305.0,2155349.0,25.556,0.62,37243.0,0.442,0.025,39.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-04,167410.0,988.0,918.714,4630.0,21.0,24.143,1984.964,11.715,10.893,54.897,0.249,0.286,0.89,,,,,,,,,54234.0,2209583.0,26.199,0.643,40196.0,0.477,0.023,43.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-05,168340.0,930.0,888.571,4648.0,18.0,22.714,1995.991,11.027,10.536,55.111,0.213,0.269,0.9,,,,,,,,,57829.0,2267412.0,26.884,0.686,43293.0,0.513,0.021,48.7,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-06,169218.0,878.0,873.571,4669.0,21.0,22.0,2006.401,10.41,10.358,55.36,0.249,0.261,0.92,,,,,,,,,35846.0,2303258.0,27.31,0.425,42809.0,0.508,0.02,49.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-07,170132.0,914.0,884.286,4692.0,23.0,21.714,2017.238,10.837,10.485,55.633,0.273,0.257,0.96,,,,,,,,,35335.0,2338593.0,27.728,0.419,42771.0,0.507,0.021,48.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-08,171121.0,989.0,907.429,4711.0,19.0,21.143,2028.965,11.726,10.759,55.858,0.225,0.251,1.01,,,,,,,,,39361.0,2377954.0,28.195,0.467,43891.0,0.52,0.021,48.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-09,172114.0,993.0,937.0,4729.0,18.0,20.571,2040.739,11.774,11.11,56.071,0.213,0.244,1.04,,,,,,,,,37225.0,2415179.0,28.637,0.441,44591.0,0.529,0.021,47.6,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-10,173036.0,922.0,944.857,4746.0,17.0,19.571,2051.671,10.932,11.203,56.273,0.202,0.232,1.06,,,,,,,,,36521.0,2451700.0,29.07,0.433,42336.0,0.502,0.022,44.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-11,174023.0,987.0,944.714,4763.0,17.0,19.0,2063.374,11.703,11.201,56.474,0.202,0.225,1.11,,,,,,,,,49190.0,2500890.0,29.653,0.583,41615.0,0.493,0.023,44.1,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-12,175218.0,1195.0,982.571,4778.0,15.0,18.571,2077.543,14.169,11.65,56.652,0.178,0.22,1.19,,,,,,,,,41013.0,2541903.0,30.139,0.486,39213.0,0.465,0.025,39.9,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-13,176677.0,1459.0,1065.571,4792.0,14.0,17.571,2094.842,17.299,12.634,56.818,0.166,0.208,1.26,,,,,,,,,45092.0,2586995.0,30.674,0.535,40534.0,0.481,0.026,38.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-14,178239.0,1562.0,1158.143,4807.0,15.0,16.429,2113.362,18.52,13.732,56.996,0.178,0.195,1.3,,,,,,,,,45176.0,2632171.0,31.209,0.536,41940.0,0.497,0.028,36.2,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-15,179831.0,1592.0,1244.286,4825.0,18.0,16.286,2132.238,18.876,14.753,57.21,0.213,0.193,1.28,,,,,,,,,42032.0,2674203.0,31.708,0.498,42321.0,0.502,0.029,34.0,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-16,181298.0,1467.0,1312.0,4842.0,17.0,16.143,2149.633,17.394,15.556,57.411,0.202,0.191,1.23,,,,,,,,,46800.0,2721003.0,32.263,0.555,43689.0,0.518,0.03,33.3,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-17,182727.0,1429.0,1384.429,4861.0,19.0,16.429,2166.576,16.944,16.415,57.636,0.225,0.195,1.16,,,,,,,,,52901.0,2773904.0,32.89,0.627,46029.0,0.546,0.03,33.2,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-18,184031.0,1304.0,1429.714,4882.0,21.0,17.0,2182.037,15.461,16.952,57.885,0.249,0.202,1.08,,,,,,,,,48412.0,2822316.0,33.464,0.574,45918.0,0.544,0.031,32.1,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-19,185245.0,1214.0,1432.429,4905.0,23.0,18.143,2196.432,14.394,16.984,58.158,0.273,0.215,1.03,,,,,,,,,41316.0,2863632.0,33.954,0.49,45961.0,0.545,0.031,32.1,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-20,186493.0,1248.0,1402.286,4927.0,22.0,19.286,2211.229,14.797,16.627,58.419,0.261,0.229,1.01,,,,,,,,,41112.0,2904744.0,34.441,0.487,45393.0,0.538,0.031,32.4,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-21,187685.0,1192.0,1349.429,4950.0,23.0,20.429,2225.363,14.133,16.0,58.692,0.273,0.242,1.01,,,,,,,,,40496.0,2945240.0,34.921,0.48,44724.0,0.53,0.03,33.1,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-22,188897.0,1212.0,1295.143,4974.0,24.0,21.286,2239.733,14.371,15.356,58.976,0.285,0.252,1.03,,,,,,,,,41413.0,2986653.0,35.412,0.491,44636.0,0.529,0.029,34.5,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-23,190165.0,1268.0,1266.714,5001.0,27.0,22.714,2254.768,15.035,15.019,59.296,0.32,0.269,1.06,,,,,,,,,42982.0,3029635.0,35.922,0.51,44090.0,0.523,0.029,34.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-24,191657.0,1492.0,1275.714,5025.0,24.0,23.429,2272.458,17.69,15.126,59.581,0.285,0.278,1.08,,,,,,,,,53486.0,3083121.0,36.556,0.634,44174.0,0.524,0.029,34.6,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-25,193115.0,1458.0,1297.714,5046.0,21.0,23.429,2289.746,17.287,15.387,59.83,0.249,0.278,1.08,,,,,,,,,52303.0,3135424.0,37.176,0.62,44730.0,0.53,0.029,34.5,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-26,194511.0,1396.0,1323.714,5065.0,19.0,22.857,2306.298,16.552,15.695,60.055,0.225,0.271,1.05,,,,,,,,,51198.0,3186622.0,37.783,0.607,46141.0,0.547,0.029,34.9,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-27,195883.0,1372.0,1341.429,5082.0,17.0,22.143,2322.565,16.268,15.905,60.257,0.202,0.263,1.03,,,,,,,,,45213.0,3231835.0,38.32,0.536,46727.0,0.554,0.029,34.8,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-28,197239.0,1356.0,1364.857,5097.0,15.0,21.0,2338.643,16.078,16.183,60.435,0.178,0.249,1.02,,,,,,,,,48309.0,3280144.0,38.892,0.573,47843.0,0.567,0.029,35.1,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-29,198613.0,1374.0,1388.0,5115.0,18.0,20.143,2354.935,16.291,16.457,60.648,0.213,0.239,1.0,,,,,,,,,51014.0,3331158.0,39.497,0.605,49215.0,0.584,0.028,35.5,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-06-30,199906.0,1293.0,1391.571,5131.0,16.0,18.571,2370.266,15.331,16.5,60.838,0.19,0.22,0.98,,,,,,,,,50492.0,3381650.0,40.096,0.599,50288.0,0.596,0.028,36.1,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
TUR,Asia,Turkey,2020-07-01,201098.0,1192.0,1348.714,5150.0,19.0,17.857,2384.399,14.133,15.992,61.063,0.225,0.212,0.94,,,,,,,,,52313.0,3433963.0,40.716,0.62,50120.0,0.594,0.027,37.2,tests performed,,,,,,,,,,63.89,84339067.0,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.82
